precision_at_5,recall_at_5,diversity,constraint_respect,mean_recommendation_sustainability,strategy,step,recommended_poi_ids,recommended_poi_names,recommended_neighbourhoods
0.6,0.17647058823529413,0.8357142857142856,0.8,0.48957999999999996,popularity,1,4|0|1|6|5,La Rambla | Sagrada Familia | Park Guell | Barri Gotic | Mercat de la Boqueria,La Rambla | Sagrada Familia | La Salut | Gotic | El Raval
0.6,0.1875,0.7733333333333333,0.8,0.5561,sustainable,5,3|22|43|15|1,La Pedrera | Bunkers del Carmel | Fabra i Coats | MNAC | Park Guell,Dreta Eixample | El Carmel | Sant Andreu | Montjuic | La Salut
1.0,0.3125,0.6,1.0,0.5757200000000001,sustainable,5,43|54|37|49|38,Fabra i Coats | Mercat de la Llibertat | Sant Antoni Market | CosmoCaixa | Hostafrancs Market,Sant Andreu | Vila de Gracia | Sant Antoni | Sant Gervasi | Hostafrancs
0.2,0.0625,0.8766666666666667,1.0,0.6552200000000001,sustainable,5,43|38|39|40|48,Fabra i Coats | Hostafrancs Market | Joan Miro Park | Pedralbes Monastery | Torre Bellesguard,Sant Andreu | Hostafrancs | Nova Esquerra Eixample | Pedralbes | Sant Gervasi
0.8,0.25,0.7383333333333333,1.0,0.5496000000000001,sustainable,5,6|9|10|36|43,Barri Gotic | Picasso Museum | Ciutadella Park | History Museum of Catalonia | Fabra i Coats,Gotic | El Born | Sant Pere | La Barceloneta | Sant Andreu
1.0,0.3125,0.7866666666666666,1.0,0.5088199999999999,sustainable,5,31|11|6|26|35,Sant Pau del Camp | Arc de Triomf | Barri Gotic | Design Museum | Born Centre Cultural,El Raval | Sant Pere | Gotic | Glories | El Born
0.6,0.1875,0.8016666666666667,1.0,0.6085199999999998,sustainable,5,45|22|25|46|49,Clot Park | Bunkers del Carmel | Mercat dels Encants | Can Framis Museum | CosmoCaixa,El Clot | El Carmel | Fort Pienc | Poblenou | Sant Gervasi
0.8,0.25,0.7233333333333334,0.8,0.6526400000000001,sustainable,5,20|43|55|1|56,Temple del Tibidabo | Fabra i Coats | Guinardo Park | Park Guell | Carretera de les Aigues,Tibidabo | Sant Andreu | Guinardo | La Salut | Collserola
0.4,0.125,0.7916666666666666,1.0,0.58702,sustainable,5,53|38|17|39|2,Sarria Old Town | Hostafrancs Market | Poble Espanyol | Joan Miro Park | Casa Batllo,Sarria | Hostafrancs | Montjuic | Nova Esquerra Eixample | Dreta Eixample
1.0,0.3125,0.5666666666666667,1.0,0.5898800000000001,sustainable,5,47|12|53|38|37,Palo Alto Market | Barceloneta Beach | Sarria Old Town | Hostafrancs Market | Sant Antoni Market,Poblenou | La Barceloneta | Sarria | Hostafrancs | Sant Antoni
0.8,0.25,0.8416666666666667,0.6,0.5531400000000001,sustainable,5,53|49|31|8|43,Sarria Old Town | CosmoCaixa | Sant Pau del Camp | Santa Maria del Mar | Fabra i Coats,Sarria | Sant Gervasi | El Raval | El Born | Sant Andreu
1.0,0.3125,0.8049999999999999,1.0,0.60822,sustainable,5,47|12|24|25|30,Palo Alto Market | Barceloneta Beach | Gracia Squares | Mercat dels Encants | Forum Park,Poblenou | La Barceloneta | Vila de Gracia | Fort Pienc | Diagonal Mar
0.6,0.1875,0.8333333333333334,0.6,0.5469600000000001,sustainable,5,43|53|20|0|19,Fabra i Coats | Sarria Old Town | Temple del Tibidabo | Sagrada Familia | Camp Nou Museum,Sant Andreu | Sarria | Tibidabo | Sagrada Familia | Les Corts
1.0,0.3125,0.44333333333333336,1.0,0.60836,sustainable,5,45|37|53|44|5,Clot Park | Sant Antoni Market | Sarria Old Town | Sant Andreu Old Town | Mercat de la Boqueria,El Clot | Sant Antoni | Sarria | Sant Andreu | El Raval
1.0,0.3125,0.6,0.8,0.52552,sustainable,5,26|43|3|46|7,Design Museum | Fabra i Coats | La Pedrera | Can Framis Museum | Barcelona Cathedral,Glories | Sant Andreu | Dreta Eixample | Poblenou | Gotic
1.0,0.3125,0.515,1.0,0.69244,sustainable,5,42|45|41|30|56,Labyrinth Park of Horta | Clot Park | Pedralbes Gardens | Forum Park | Carretera de les Aigues,Horta | El Clot | Pedralbes | Diagonal Mar | Collserola
1.0,0.3125,0.4933333333333334,1.0,0.6737,sustainable,5,42|45|52|55|49,Labyrinth Park of Horta | Clot Park | Creueta del Coll Park | Guinardo Park | CosmoCaixa,Horta | El Clot | La Salut | Guinardo | Sant Gervasi
0.8,0.25,0.625,1.0,0.5513600000000001,sustainable,5,8|43|37|5|38,Santa Maria del Mar | Fabra i Coats | Sant Antoni Market | Mercat de la Boqueria | Hostafrancs Market,El Born | Sant Andreu | Sant Antoni | El Raval | Hostafrancs
1.0,0.3125,0.55,1.0,0.5865600000000001,sustainable,5,26|23|20|8|40,Design Museum | Hospital de Sant Pau | Temple del Tibidabo | Santa Maria del Mar | Pedralbes Monastery,Glories | Guinardo | Tibidabo | El Born | Pedralbes
0.6,0.1875,0.44999999999999996,1.0,0.6513199999999999,sustainable,5,43|35|39|45|10,Fabra i Coats | Born Centre Cultural | Joan Miro Park | Clot Park | Ciutadella Park,Sant Andreu | El Born | Nova Esquerra Eixample | El Clot | Sant Pere
0.6,0.1875,0.8416666666666667,0.8,0.56226,sustainable,5,20|56|38|0|15,Temple del Tibidabo | Carretera de les Aigues | Hostafrancs Market | Sagrada Familia | MNAC,Tibidabo | Collserola | Hostafrancs | Sagrada Familia | Montjuic
0.8,0.25,0.7916666666666667,0.6,0.52738,sustainable,5,27|25|0|23|46,Torre Glories | Mercat dels Encants | Sagrada Familia | Hospital de Sant Pau | Can Framis Museum,Glories | Fort Pienc | Sagrada Familia | Guinardo | Poblenou
0.8,0.25,0.765,1.0,0.64854,sustainable,5,38|37|43|40|39,Hostafrancs Market | Sant Antoni Market | Fabra i Coats | Pedralbes Monastery | Joan Miro Park,Hostafrancs | Sant Antoni | Sant Andreu | Pedralbes | Nova Esquerra Eixample
1.0,0.3125,0.6316666666666667,1.0,0.5613400000000001,sustainable,5,43|38|6|25|5,Fabra i Coats | Hostafrancs Market | Barri Gotic | Mercat dels Encants | Mercat de la Boqueria,Sant Andreu | Hostafrancs | Gotic | Fort Pienc | El Raval
1.0,0.3125,0.6466666666666666,1.0,0.5889200000000001,sustainable,5,25|53|4|54|39,Mercat dels Encants | Sarria Old Town | La Rambla | Mercat de la Llibertat | Joan Miro Park,Fort Pienc | Sarria | La Rambla | Vila de Gracia | Nova Esquerra Eixample
1.0,0.3125,0.7683333333333333,1.0,0.61216,sustainable,5,12|47|24|25|10,Barceloneta Beach | Palo Alto Market | Gracia Squares | Mercat dels Encants | Ciutadella Park,La Barceloneta | Poblenou | Vila de Gracia | Fort Pienc | Sant Pere
0.6,0.1875,0.855,1.0,0.66066,sustainable,5,40|20|56|13|53,Pedralbes Monastery | Temple del Tibidabo | Carretera de les Aigues | Montjuic Castle | Sarria Old Town,Pedralbes | Tibidabo | Collserola | Montjuic | Sarria
1.0,0.3125,0.4666666666666667,1.0,0.45054,sustainable,5,2|8|27|7|31,Casa Batllo | Santa Maria del Mar | Torre Glories | Barcelona Cathedral | Sant Pau del Camp,Dreta Eixample | El Born | Glories | Gotic | El Raval
1.0,0.3125,0.48,1.0,0.6075800000000001,sustainable,5,37|47|54|53|17,Sant Antoni Market | Palo Alto Market | Mercat de la Llibertat | Sarria Old Town | Poble Espanyol,Sant Antoni | Poblenou | Vila de Gracia | Sarria | Montjuic
1.0,0.3125,0.58,1.0,0.59206,sustainable,5,53|47|4|54|39,Sarria Old Town | Palo Alto Market | La Rambla | Mercat de la Llibertat | Joan Miro Park,Sarria | Poblenou | La Rambla | Vila de Gracia | Nova Esquerra Eixample
1.0,0.3125,0.5549999999999999,1.0,0.5807599999999999,sustainable,5,37|38|4|53|39,Sant Antoni Market | Hostafrancs Market | La Rambla | Sarria Old Town | Joan Miro Park,Sant Antoni | Hostafrancs | La Rambla | Sarria | Nova Esquerra Eixample
0.6,0.1875,0.8716666666666667,1.0,0.5962,sustainable,5,44|45|57|26|22,Sant Andreu Old Town | Clot Park | Natural Science Museum | Design Museum | Bunkers del Carmel,Sant Andreu | El Clot | Diagonal Mar | Glories | El Carmel
0.6,0.1875,0.8416666666666667,1.0,0.59936,sustainable,5,26|40|22|31|44,Design Museum | Pedralbes Monastery | Bunkers del Carmel | Sant Pau del Camp | Sant Andreu Old Town,Glories | Pedralbes | El Carmel | El Raval | Sant Andreu
1.0,0.3125,0.6416666666666667,1.0,0.54622,sustainable,5,15|40|31|8|11,MNAC | Pedralbes Monastery | Sant Pau del Camp | Santa Maria del Mar | Arc de Triomf,Montjuic | Pedralbes | El Raval | El Born | Sant Pere
0.0,0.0,0.8833333333333333,0.8,0.65114,sustainable,5,56|42|43|53|58,Carretera de les Aigues | Labyrinth Park of Horta | Fabra i Coats | Sarria Old Town | Fabra Observatory,Collserola | Horta | Sant Andreu | Sarria | Tibidabo
1.0,0.3125,0.505,1.0,0.58262,sustainable,5,59|24|28|53|38,Olympic Port | Gracia Squares | Rambla del Poblenou | Sarria Old Town | Hostafrancs Market,La Barceloneta | Vila de Gracia | Poblenou | Sarria | Hostafrancs
1.0,0.3125,0.5750000000000001,0.8,0.54948,sustainable,5,26|43|25|23|3,Design Museum | Fabra i Coats | Mercat dels Encants | Hospital de Sant Pau | La Pedrera,Glories | Sant Andreu | Fort Pienc | Guinardo | Dreta Eixample
0.4,0.125,0.825,1.0,0.6348,sustainable,5,44|40|25|22|46,Sant Andreu Old Town | Pedralbes Monastery | Mercat dels Encants | Bunkers del Carmel | Can Framis Museum,Sant Andreu | Pedralbes | Fort Pienc | El Carmel | Poblenou
0.6,0.1875,0.8333333333333334,1.0,0.57176,sustainable,5,40|0|56|48|19,Pedralbes Monastery | Sagrada Familia | Carretera de les Aigues | Torre Bellesguard | Camp Nou Museum,Pedralbes | Sagrada Familia | Collserola | Sant Gervasi | Les Corts
0.8,0.25,0.5416666666666667,1.0,0.6782,sustainable,5,42|30|10|55|56,Labyrinth Park of Horta | Forum Park | Ciutadella Park | Guinardo Park | Carretera de les Aigues,Horta | Diagonal Mar | Sant Pere | Guinardo | Collserola
1.0,0.3125,0.6766666666666667,1.0,0.6309400000000001,sustainable,5,37|53|25|39|17,Sant Antoni Market | Sarria Old Town | Mercat dels Encants | Joan Miro Park | Poble Espanyol,Sant Antoni | Sarria | Fort Pienc | Nova Esquerra Eixample | Montjuic
1.0,0.3125,0.715,1.0,0.57846,sustainable,5,47|12|6|24|25,Palo Alto Market | Barceloneta Beach | Barri Gotic | Gracia Squares | Mercat dels Encants,Poblenou | La Barceloneta | Gotic | Vila de Gracia | Fort Pienc
0.8,0.25,0.6833333333333333,1.0,0.5923,sustainable,5,20|23|43|40|3,Temple del Tibidabo | Hospital de Sant Pau | Fabra i Coats | Pedralbes Monastery | La Pedrera,Tibidabo | Guinardo | Sant Andreu | Pedralbes | Dreta Eixample
0.4,0.125,0.6633333333333333,1.0,0.63464,sustainable,5,43|45|25|22|46,Fabra i Coats | Clot Park | Mercat dels Encants | Bunkers del Carmel | Can Framis Museum,Sant Andreu | El Clot | Fort Pienc | El Carmel | Poblenou
1.0,0.3125,0.41500000000000004,1.0,0.6169,sustainable,5,38|37|54|45|53,Hostafrancs Market | Sant Antoni Market | Mercat de la Llibertat | Clot Park | Sarria Old Town,Hostafrancs | Sant Antoni | Vila de Gracia | El Clot | Sarria
0.8,0.25,0.8166666666666667,0.8,0.56976,sustainable,5,22|0|26|43|55,Bunkers del Carmel | Sagrada Familia | Design Museum | Fabra i Coats | Guinardo Park,El Carmel | Sagrada Familia | Glories | Sant Andreu | Guinardo
0.4,0.125,0.8083333333333333,0.8,0.5642,sustainable,5,22|26|43|56|0,Bunkers del Carmel | Design Museum | Fabra i Coats | Carretera de les Aigues | Sagrada Familia,El Carmel | Glories | Sant Andreu | Collserola | Sagrada Familia
0.6,0.1875,0.81,1.0,0.61,sustainable,5,43|1|56|22|26,Fabra i Coats | Park Guell | Carretera de les Aigues | Bunkers del Carmel | Design Museum,Sant Andreu | La Salut | Collserola | El Carmel | Glories
1.0,0.3125,0.5233333333333333,1.0,0.53574,sustainable,5,38|4|53|54|6,Hostafrancs Market | La Rambla | Sarria Old Town | Mercat de la Llibertat | Barri Gotic,Hostafrancs | La Rambla | Sarria | Vila de Gracia | Gotic
0.6,0.1875,0.86,1.0,0.6427600000000001,sustainable,5,48|1|53|42|58,Torre Bellesguard | Park Guell | Sarria Old Town | Labyrinth Park of Horta | Fabra Observatory,Sant Gervasi | La Salut | Sarria | Horta | Tibidabo
1.0,0.3125,0.6733333333333333,1.0,0.62992,sustainable,5,45|42|57|12|29,Clot Park | Labyrinth Park of Horta | Natural Science Museum | Barceloneta Beach | Bogatell Beach,El Clot | Horta | Diagonal Mar | La Barceloneta | Poblenou
1.0,0.3125,0.6116666666666667,0.6,0.54564,sustainable,5,20|8|27|1|23,Temple del Tibidabo | Santa Maria del Mar | Torre Glories | Park Guell | Hospital de Sant Pau,Tibidabo | El Born | Glories | La Salut | Guinardo
1.0,0.3125,0.6000000000000001,1.0,0.55998,sustainable,5,5|38|6|53|17,Mercat de la Boqueria | Hostafrancs Market | Barri Gotic | Sarria Old Town | Poble Espanyol,El Raval | Hostafrancs | Gotic | Sarria | Montjuic
0.8,0.25,0.7316666666666667,1.0,0.5893,sustainable,5,1|20|22|11|43,Park Guell | Temple del Tibidabo | Bunkers del Carmel | Arc de Triomf | Fabra i Coats,La Salut | Tibidabo | El Carmel | Sant Pere | Sant Andreu
1.0,0.3125,0.45833333333333337,0.8,0.54118,sustainable,5,23|26|3|8|40,Hospital de Sant Pau | Design Museum | La Pedrera | Santa Maria del Mar | Pedralbes Monastery,Guinardo | Glories | Dreta Eixample | El Born | Pedralbes
0.8,0.25,0.5666666666666667,1.0,0.50552,sustainable,5,23|22|11|26|2,Hospital de Sant Pau | Bunkers del Carmel | Arc de Triomf | Design Museum | Casa Batllo,Guinardo | El Carmel | Sant Pere | Glories | Dreta Eixample
1.0,0.3125,0.4666666666666667,0.8,0.57164,sustainable,5,31|26|20|40|7,Sant Pau del Camp | Design Museum | Temple del Tibidabo | Pedralbes Monastery | Barcelona Cathedral,El Raval | Glories | Tibidabo | Pedralbes | Gotic
0.8,0.25,0.78,1.0,0.60546,sustainable,5,25|45|46|43|27,Mercat dels Encants | Clot Park | Can Framis Museum | Fabra i Coats | Torre Glories,Fort Pienc | El Clot | Poblenou | Sant Andreu | Glories
0.8,0.25,0.8183333333333334,1.0,0.64756,sustainable,5,45|25|26|40|17,Clot Park | Mercat dels Encants | Design Museum | Pedralbes Monastery | Poble Espanyol,El Clot | Fort Pienc | Glories | Pedralbes | Montjuic
0.4,0.125,0.875,0.8,0.64116,sustainable,5,56|40|22|48|53,Carretera de les Aigues | Pedralbes Monastery | Bunkers del Carmel | Torre Bellesguard | Sarria Old Town,Collserola | Pedralbes | El Carmel | Sant Gervasi | Sarria
0.6,0.1875,0.5933333333333334,1.0,0.62564,sustainable,5,38|53|39|37|43,Hostafrancs Market | Sarria Old Town | Joan Miro Park | Sant Antoni Market | Fabra i Coats,Hostafrancs | Sarria | Nova Esquerra Eixample | Sant Antoni | Sant Andreu
0.8,0.25,0.87,1.0,0.62758,sustainable,5,45|30|25|26|44,Clot Park | Forum Park | Mercat dels Encants | Design Museum | Sant Andreu Old Town,El Clot | Diagonal Mar | Fort Pienc | Glories | Sant Andreu
1.0,0.3125,0.3983333333333332,1.0,0.5488,sustainable,5,59|37|38|5|47,Olympic Port | Sant Antoni Market | Hostafrancs Market | Mercat de la Boqueria | Palo Alto Market,La Barceloneta | Sant Antoni | Hostafrancs | El Raval | Poblenou
0.8,0.25,0.7983333333333333,0.8,0.6171200000000001,sustainable,5,40|49|56|26|1,Pedralbes Monastery | CosmoCaixa | Carretera de les Aigues | Design Museum | Park Guell,Pedralbes | Sant Gervasi | Collserola | Glories | La Salut
1.0,0.3125,0.55,1.0,0.5463800000000001,sustainable,5,3|20|40|7|60,La Pedrera | Temple del Tibidabo | Pedralbes Monastery | Barcelona Cathedral | Casa Vicens,Dreta Eixample | Tibidabo | Pedralbes | Gotic | Vila de Gracia
0.8,0.25,0.7616666666666667,1.0,0.6488200000000001,sustainable,5,56|40|1|48|58,Carretera de les Aigues | Pedralbes Monastery | Park Guell | Torre Bellesguard | Fabra Observatory,Collserola | Pedralbes | La Salut | Sant Gervasi | Tibidabo
1.0,0.3125,0.6416666666666667,0.8,0.5412399999999999,sustainable,5,20|22|23|60|0,Temple del Tibidabo | Bunkers del Carmel | Hospital de Sant Pau | Casa Vicens | Sagrada Familia,Tibidabo | El Carmel | Guinardo | Vila de Gracia | Sagrada Familia
1.0,0.3125,0.5483333333333333,1.0,0.59692,sustainable,5,5|25|47|53|17,Mercat de la Boqueria | Mercat dels Encants | Palo Alto Market | Sarria Old Town | Poble Espanyol,El Raval | Fort Pienc | Poblenou | Sarria | Montjuic
0.4,0.125,0.9166666666666666,1.0,0.61058,sustainable,5,40|49|38|22|56,Pedralbes Monastery | CosmoCaixa | Hostafrancs Market | Bunkers del Carmel | Carretera de les Aigues,Pedralbes | Sant Gervasi | Hostafrancs | El Carmel | Collserola
1.0,0.3125,0.625,1.0,0.5513600000000001,sustainable,5,37|5|8|38|43,Sant Antoni Market | Mercat de la Boqueria | Santa Maria del Mar | Hostafrancs Market | Fabra i Coats,Sant Antoni | El Raval | El Born | Hostafrancs | Sant Andreu
0.4,0.125,0.735,1.0,0.6079000000000001,sustainable,5,38|39|37|43|16,Hostafrancs Market | Joan Miro Park | Sant Antoni Market | Fabra i Coats | Fundacio Joan Miro,Hostafrancs | Nova Esquerra Eixample | Sant Antoni | Sant Andreu | Montjuic
1.0,0.3125,0.4666666666666667,1.0,0.54496,sustainable,5,7|31|3|20|40,Barcelona Cathedral | Sant Pau del Camp | La Pedrera | Temple del Tibidabo | Pedralbes Monastery,Gotic | El Raval | Dreta Eixample | Tibidabo | Pedralbes
1.0,0.3125,0.5333333333333333,1.0,0.60702,sustainable,5,25|37|43|53|54,Mercat dels Encants | Sant Antoni Market | Fabra i Coats | Sarria Old Town | Mercat de la Llibertat,Fort Pienc | Sant Antoni | Sant Andreu | Sarria | Vila de Gracia
1.0,0.3125,0.4666666666666667,0.8,0.53338,sustainable,5,20|8|2|7|40,Temple del Tibidabo | Santa Maria del Mar | Casa Batllo | Barcelona Cathedral | Pedralbes Monastery,Tibidabo | El Born | Dreta Eixample | Gotic | Pedralbes
0.6,0.1875,0.9416666666666667,1.0,0.59186,sustainable,5,19|20|56|48|53,Camp Nou Museum | Temple del Tibidabo | Carretera de les Aigues | Torre Bellesguard | Sarria Old Town,Les Corts | Tibidabo | Collserola | Sant Gervasi | Sarria
0.6,0.1875,0.785,1.0,0.55756,sustainable,5,38|37|39|6|19,Hostafrancs Market | Sant Antoni Market | Joan Miro Park | Barri Gotic | Camp Nou Museum,Hostafrancs | Sant Antoni | Nova Esquerra Eixample | Gotic | Les Corts
1.0,0.3125,0.42999999999999994,1.0,0.5512400000000001,sustainable,5,38|37|53|5|6,Hostafrancs Market | Sant Antoni Market | Sarria Old Town | Mercat de la Boqueria | Barri Gotic,Hostafrancs | Sant Antoni | Sarria | El Raval | Gotic
0.8,0.25,0.6666666666666666,0.6,0.47319999999999995,sustainable,5,2|60|19|15|8,Casa Batllo | Casa Vicens | Camp Nou Museum | MNAC | Santa Maria del Mar,Dreta Eixample | Vila de Gracia | Les Corts | Montjuic | El Born
1.0,0.3125,0.6416666666666667,1.0,0.5412399999999999,sustainable,5,22|20|0|60|23,Bunkers del Carmel | Temple del Tibidabo | Sagrada Familia | Casa Vicens | Hospital de Sant Pau,El Carmel | Tibidabo | Sagrada Familia | Vila de Gracia | Guinardo
1.0,0.3125,0.6366666666666667,1.0,0.63436,sustainable,5,47|17|39|53|54,Palo Alto Market | Poble Espanyol | Joan Miro Park | Sarria Old Town | Mercat de la Llibertat,Poblenou | Montjuic | Nova Esquerra Eixample | Sarria | Vila de Gracia
0.6,0.1875,0.6883333333333334,0.8,0.57744,sustainable,5,43|37|39|19|35,Fabra i Coats | Sant Antoni Market | Joan Miro Park | Camp Nou Museum | Born Centre Cultural,Sant Andreu | Sant Antoni | Nova Esquerra Eixample | Les Corts | El Born
1.0,0.3125,0.55,1.0,0.57386,sustainable,5,40|23|60|26|49,Pedralbes Monastery | Hospital de Sant Pau | Casa Vicens | Design Museum | CosmoCaixa,Pedralbes | Guinardo | Vila de Gracia | Glories | Sant Gervasi
0.8,0.25,0.625,0.8,0.5605600000000001,sustainable,5,23|40|3|26|22,Hospital de Sant Pau | Pedralbes Monastery | La Pedrera | Design Museum | Bunkers del Carmel,Guinardo | Pedralbes | Dreta Eixample | Glories | El Carmel
1.0,0.3125,0.6833333333333333,1.0,0.58904,sustainable,5,39|4|25|17|54,Joan Miro Park | La Rambla | Mercat dels Encants | Poble Espanyol | Mercat de la Llibertat,Nova Esquerra Eixample | La Rambla | Fort Pienc | Montjuic | Vila de Gracia
0.6,0.1875,0.885,1.0,0.6370999999999999,sustainable,5,40|45|25|26|22,Pedralbes Monastery | Clot Park | Mercat dels Encants | Design Museum | Bunkers del Carmel,Pedralbes | El Clot | Fort Pienc | Glories | El Carmel
0.8,0.25,0.605,1.0,0.673,sustainable,5,45|42|12|56|41,Clot Park | Labyrinth Park of Horta | Barceloneta Beach | Carretera de les Aigues | Pedralbes Gardens,El Clot | Horta | La Barceloneta | Collserola | Pedralbes
0.8,0.25,0.7733333333333333,1.0,0.626,sustainable,5,20|56|1|53|22,Temple del Tibidabo | Carretera de les Aigues | Park Guell | Sarria Old Town | Bunkers del Carmel,Tibidabo | Collserola | La Salut | Sarria | El Carmel
0.6,0.1875,0.7066666666666667,1.0,0.64506,sustainable,5,30|10|56|52|22,Forum Park | Ciutadella Park | Carretera de les Aigues | Creueta del Coll Park | Bunkers del Carmel,Diagonal Mar | Sant Pere | Collserola | La Salut | El Carmel
0.8,0.25,0.78,1.0,0.68488,sustainable,5,42|56|10|40|53,Labyrinth Park of Horta | Carretera de les Aigues | Ciutadella Park | Pedralbes Monastery | Sarria Old Town,Horta | Collserola | Sant Pere | Pedralbes | Sarria
0.4,0.125,0.6333333333333333,1.0,0.55018,sustainable,5,43|35|37|38|19,Fabra i Coats | Born Centre Cultural | Sant Antoni Market | Hostafrancs Market | Camp Nou Museum,Sant Andreu | El Born | Sant Antoni | Hostafrancs | Les Corts
1.0,0.3125,0.5483333333333333,0.8,0.60396,sustainable,5,38|25|54|53|17,Hostafrancs Market | Mercat dels Encants | Mercat de la Llibertat | Sarria Old Town | Poble Espanyol,Hostafrancs | Fort Pienc | Vila de Gracia | Sarria | Montjuic
1.0,0.3125,0.815,1.0,0.5257600000000001,sustainable,5,37|31|8|4|43,Sant Antoni Market | Sant Pau del Camp | Santa Maria del Mar | La Rambla | Fabra i Coats,Sant Antoni | El Raval | El Born | La Rambla | Sant Andreu
1.0,0.3125,0.7416666666666667,0.8,0.5307600000000001,sustainable,5,15|20|36|35|11,MNAC | Temple del Tibidabo | History Museum of Catalonia | Born Centre Cultural | Arc de Triomf,Montjuic | Tibidabo | La Barceloneta | El Born | Sant Pere
1.0,0.3125,0.7,1.0,0.49682000000000004,sustainable,5,7|31|35|11|26,Barcelona Cathedral | Sant Pau del Camp | Born Centre Cultural | Arc de Triomf | Design Museum,Gotic | El Raval | El Born | Sant Pere | Glories
1.0,0.3125,0.505,1.0,0.63668,sustainable,5,47|37|45|53|44,Palo Alto Market | Sant Antoni Market | Clot Park | Sarria Old Town | Sant Andreu Old Town,Poblenou | Sant Antoni | El Clot | Sarria | Sant Andreu
0.6,0.1875,0.74,1.0,0.5941000000000001,sustainable,5,56|49|1|58|22,Carretera de les Aigues | CosmoCaixa | Park Guell | Fabra Observatory | Bunkers del Carmel,Collserola | Sant Gervasi | La Salut | Tibidabo | El Carmel
1.0,0.3125,0.3916666666666667,1.0,0.7006,sustainable,5,42|45|39|56|10,Labyrinth Park of Horta | Clot Park | Joan Miro Park | Carretera de les Aigues | Ciutadella Park,Horta | El Clot | Nova Esquerra Eixample | Collserola | Sant Pere
1.0,0.3125,0.54,1.0,0.59258,sustainable,5,53|37|45|44|4,Sarria Old Town | Sant Antoni Market | Clot Park | Sant Andreu Old Town | La Rambla,Sarria | Sant Antoni | El Clot | Sant Andreu | La Rambla
1.0,0.3125,0.7666666666666667,1.0,0.5495,sustainable,5,5|2|37|17|10,Mercat de la Boqueria | Casa Batllo | Sant Antoni Market | Poble Espanyol | Ciutadella Park,El Raval | Dreta Eixample | Sant Antoni | Montjuic | Sant Pere
1.0,0.3125,0.3766666666666667,1.0,0.5648000000000001,sustainable,5,4|53|54|38|47,La Rambla | Sarria Old Town | Mercat de la Llibertat | Hostafrancs Market | Palo Alto Market,La Rambla | Sarria | Vila de Gracia | Hostafrancs | Poblenou
1.0,0.3125,0.6766666666666666,1.0,0.6131599999999999,sustainable,5,25|5|53|17|39,Mercat dels Encants | Mercat de la Boqueria | Sarria Old Town | Poble Espanyol | Joan Miro Park,Fort Pienc | El Raval | Sarria | Montjuic | Nova Esquerra Eixample
0.4,0.125,0.85,1.0,0.58606,sustainable,5,22|56|43|23|49,Bunkers del Carmel | Carretera de les Aigues | Fabra i Coats | Hospital de Sant Pau | CosmoCaixa,El Carmel | Collserola | Sant Andreu | Guinardo | Sant Gervasi
1.0,0.3125,0.42999999999999994,1.0,0.57878,sustainable,5,38|5|54|53|17,Hostafrancs Market | Mercat de la Boqueria | Mercat de la Llibertat | Sarria Old Town | Poble Espanyol,Hostafrancs | El Raval | Vila de Gracia | Sarria | Montjuic
0.8,0.25,0.81,1.0,0.6053400000000001,sustainable,5,24|56|12|38|28,Gracia Squares | Carretera de les Aigues | Barceloneta Beach | Hostafrancs Market | Rambla del Poblenou,Vila de Gracia | Collserola | La Barceloneta | Hostafrancs | Poblenou
1.0,0.3125,0.5483333333333333,1.0,0.60396,sustainable,5,38|25|54|53|17,Hostafrancs Market | Mercat dels Encants | Mercat de la Llibertat | Sarria Old Town | Poble Espanyol,Hostafrancs | Fort Pienc | Vila de Gracia | Sarria | Montjuic
0.8,0.25,0.725,1.0,0.5751799999999999,sustainable,5,20|40|22|60|3,Temple del Tibidabo | Pedralbes Monastery | Bunkers del Carmel | Casa Vicens | La Pedrera,Tibidabo | Pedralbes | El Carmel | Vila de Gracia | Dreta Eixample
1.0,0.3125,0.485,1.0,0.67834,sustainable,5,45|39|56|10|30,Clot Park | Joan Miro Park | Carretera de les Aigues | Ciutadella Park | Forum Park,El Clot | Nova Esquerra Eixample | Collserola | Sant Pere | Diagonal Mar
0.4,0.125,0.8083333333333333,1.0,0.56362,sustainable,5,53|19|43|0|39,Sarria Old Town | Camp Nou Museum | Fabra i Coats | Sagrada Familia | Joan Miro Park,Sarria | Les Corts | Sant Andreu | Sagrada Familia | Nova Esquerra Eixample
1.0,0.3125,0.5333333333333334,0.8,0.50422,sustainable,5,0|26|20|11|8,Sagrada Familia | Design Museum | Temple del Tibidabo | Arc de Triomf | Santa Maria del Mar,Sagrada Familia | Glories | Tibidabo | Sant Pere | El Born
1.0,0.3125,0.6183333333333334,1.0,0.6652000000000001,sustainable,5,45|39|57|56|52,Clot Park | Joan Miro Park | Natural Science Museum | Carretera de les Aigues | Creueta del Coll Park,El Clot | Nova Esquerra Eixample | Diagonal Mar | Collserola | La Salut
1.0,0.3125,0.40000000000000013,1.0,0.46168,sustainable,5,8|7|27|18|31,Santa Maria del Mar | Barcelona Cathedral | Torre Glories | Palau de la Musica | Sant Pau del Camp,El Born | Gotic | Glories | Sant Pere | El Raval
