precision_at_5,recall_at_5,diversity,constraint_respect,mean_recommendation_sustainability,strategy,step,tourist_id,recommended_poi_ids,recommended_poi_names,recommended_neighbourhoods
0.0,0.0,0.8083333333333333,1.0,0.4452,popularity,1,978,0|17|7|12|14,Barcelona Cathedral | Palau Macaya | Barceloneta Beach | Mercat dels Encants | Sant Antoni Market,Gotic | Dreta Eixample | La Barceloneta | Dreta Eixample | Dreta Eixample
1.0,0.3125,0.2666666666666667,0.8,0.49420000000000003,sustainable,1,106,1|50|56|14|27,Mercat de la Boqueria | Sarria old town | Sant Gervasi market area | Sant Antoni Market | Hostafrancs Market,La Barceloneta | Sarria | Sant Gervasi | Dreta Eixample | Montjuic
0.8,0.25,0.65,1.0,0.6580999999999999,sustainable,1,84,28|41|53|7|37,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Barceloneta Beach | Fabra Observatory,Port Vell | Diagonal Mar | Collserola | La Barceloneta | El Carmel
0.2,0.0625,0.5333333333333334,1.0,0.6978,sustainable,1,431,44|8|29|37|51,Fabra i Coats | Born Cultural Centre | Poble Sec | Fabra Observatory | Pedralbes Monastery,Sant Andreu | El Born | Poble Sec | El Carmel | Pedralbes
1.0,0.3125,0.0,1.0,0.6463000000000001,sustainable,1,596,36|46|34|15|54,Guinardo Park | Clot Park | Labyrinth Park of Horta | Joan Miró Park | Monastery gardens,Guinardo | El Clot | Horta | Dreta Eixample | Sant Gervasi
0.8,0.25,0.40833333333333344,1.0,0.6394,sustainable,1,878,29|44|30|39|25,Poble Sec | Fabra i Coats | Park Güell | Design Museum | Olympic Stadium,Poble Sec | Sant Andreu | Vila de Gracia | Diagonal Mar | Montjuic
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,378,36|46|42|34|54,Guinardo Park | Clot Park | Forum Park | Labyrinth Park of Horta | Monastery gardens,Guinardo | El Clot | Sant Marti | Horta | Sant Gervasi
0.4,0.125,0.6083333333333333,1.0,0.6645,sustainable,1,679,51|44|29|0|8,Pedralbes Monastery | Fabra i Coats | Poble Sec | Barcelona Cathedral | Born Cultural Centre,Pedralbes | Sant Andreu | Poble Sec | Gotic | El Born
0.4,0.125,0.5333333333333334,1.0,0.6624000000000001,sustainable,1,198,37|52|47|18|44,Fabra Observatory | CosmoCaixa | Camp Nou Museum | Egyptian Museum | Fabra i Coats,El Carmel | Collserola | Sarria | Dreta Eixample | Sant Andreu
0.6,0.1875,0.5333333333333334,0.4,0.629,sustainable,1,552,52|37|43|47|18,CosmoCaixa | Fabra Observatory | Natural Science Museum | Camp Nou Museum | Egyptian Museum,Collserola | El Carmel | Sant Marti | Sarria | Dreta Eixample
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,483,50|56|1|19|33,Sarria old town | Sant Gervasi market area | Mercat de la Boqueria | Mercat de Gràcia | Mercat de la Llibertat,Sarria | Sant Gervasi | La Barceloneta | Dreta Eixample | Vila de Gracia
1.0,0.3125,0.2666666666666667,1.0,0.49420000000000003,sustainable,1,283,50|1|56|27|19,Sarria old town | Mercat de la Boqueria | Sant Gervasi market area | Hostafrancs Market | Mercat de Gràcia,Sarria | La Barceloneta | Sant Gervasi | Montjuic | Dreta Eixample
0.6,0.17647058823529413,0.6083333333333333,1.0,0.6645,sustainable,1,755,51|0|44|8|29,Pedralbes Monastery | Barcelona Cathedral | Fabra i Coats | Born Cultural Centre | Poble Sec,Pedralbes | Gotic | Sant Andreu | El Born | Poble Sec
1.0,0.3125,0.2666666666666667,1.0,0.6783000000000001,sustainable,1,284,26|36|34|46|42,Joan Miro Foundation gardens | Guinardo Park | Labyrinth Park of Horta | Clot Park | Forum Park,Montjuic | Guinardo | Horta | El Clot | Sant Marti
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,824,50|56|19|1|33,Sarria old town | Sant Gervasi market area | Mercat de Gràcia | Mercat de la Boqueria | Mercat de la Llibertat,Sarria | Sant Gervasi | Dreta Eixample | La Barceloneta | Vila de Gracia
1.0,0.3125,0.4766666666666667,1.0,0.5422,sustainable,1,833,29|25|30|38|5,Poble Sec | Olympic Stadium | Park Güell | Glories Tower | Palau Guell,Poble Sec | Montjuic | Vila de Gracia | Glories | El Raval
0.6,0.17647058823529413,0.6083333333333333,1.0,0.6645,sustainable,1,126,29|44|0|8|51,Poble Sec | Fabra i Coats | Barcelona Cathedral | Born Cultural Centre | Pedralbes Monastery,Poble Sec | Sant Andreu | Gotic | El Born | Pedralbes
0.8,0.25,0.5833333333333333,0.2,0.549,sustainable,1,185,37|47|18|43|4,Fabra Observatory | Camp Nou Museum | Egyptian Museum | Natural Science Museum | History Museum of Catalonia,El Carmel | Sarria | Dreta Eixample | Sant Marti | La Rambla
0.8,0.25,0.65,1.0,0.6580999999999999,sustainable,1,165,53|41|28|7|37,Carretera de les Aigues | Bogatell Beach | Port Vell promenade | Barceloneta Beach | Fabra Observatory,Collserola | Diagonal Mar | Port Vell | La Barceloneta | El Carmel
0.6,0.1875,0.7,1.0,0.6997,sustainable,1,433,44|0|51|8|37,Fabra i Coats | Barcelona Cathedral | Pedralbes Monastery | Born Cultural Centre | Fabra Observatory,Sant Andreu | Gotic | Pedralbes | El Born | El Carmel
0.6,0.1875,0.6833333333333333,1.0,0.6638,sustainable,1,821,37|52|28|47|43,Fabra Observatory | CosmoCaixa | Port Vell promenade | Camp Nou Museum | Natural Science Museum,El Carmel | Collserola | Port Vell | Sarria | Sant Marti
0.6,0.1875,0.7,1.0,0.6997,sustainable,1,406,0|51|44|8|37,Barcelona Cathedral | Pedralbes Monastery | Fabra i Coats | Born Cultural Centre | Fabra Observatory,Gotic | Pedralbes | Sant Andreu | El Born | El Carmel
0.4,0.125,0.6333333333333333,1.0,0.6836,sustainable,1,542,44|8|0|37|29,Fabra i Coats | Born Cultural Centre | Barcelona Cathedral | Fabra Observatory | Poble Sec,Sant Andreu | El Born | Gotic | El Carmel | Poble Sec
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,840,50|56|1|19|33,Sarria old town | Sant Gervasi market area | Mercat de la Boqueria | Mercat de Gràcia | Mercat de la Llibertat,Sarria | Sant Gervasi | La Barceloneta | Dreta Eixample | Vila de Gracia
0.8,0.25,0.4766666666666668,1.0,0.5733,sustainable,1,47,44|30|22|38|5,Fabra i Coats | Park Güell | Poble Espanyol | Glories Tower | Palau Guell,Sant Andreu | Vila de Gracia | Montjuic | Glories | El Raval
0.8,0.25,0.5000000000000001,0.2,0.5744,sustainable,1,842,44|17|38|29|47,Fabra i Coats | Palau Macaya | Glories Tower | Poble Sec | Camp Nou Museum,Sant Andreu | Dreta Eixample | Glories | Poble Sec | Sarria
1.0,0.29411764705882354,0.4,1.0,0.5739,sustainable,1,778,44|29|30|17|5,Fabra i Coats | Poble Sec | Park Güell | Palau Macaya | Palau Guell,Sant Andreu | Poble Sec | Vila de Gracia | Dreta Eixample | El Raval
0.6,0.17647058823529413,0.6083333333333333,1.0,0.6645,sustainable,1,494,51|0|44|29|8,Pedralbes Monastery | Barcelona Cathedral | Fabra i Coats | Poble Sec | Born Cultural Centre,Pedralbes | Gotic | Sant Andreu | Poble Sec | El Born
0.6,0.1875,0.6083333333333333,1.0,0.6645,sustainable,1,367,0|51|8|44|29,Barcelona Cathedral | Pedralbes Monastery | Born Cultural Centre | Fabra i Coats | Poble Sec,Gotic | Pedralbes | El Born | Sant Andreu | Poble Sec
0.8,0.25,0.7,0.4,0.6997,sustainable,1,256,51|0|8|37|44,Pedralbes Monastery | Barcelona Cathedral | Born Cultural Centre | Fabra Observatory | Fabra i Coats,Pedralbes | Gotic | El Born | El Carmel | Sant Andreu
0.8,0.25,0.65,1.0,0.6580999999999999,sustainable,1,453,28|41|53|7|37,Port Vell promenade | Bogatell Beach | Carretera de les Aigues | Barceloneta Beach | Fabra Observatory,Port Vell | Diagonal Mar | Collserola | La Barceloneta | El Carmel
0.8,0.25,0.6333333333333333,1.0,0.6397,sustainable,1,921,51|0|44|29|47,Pedralbes Monastery | Barcelona Cathedral | Fabra i Coats | Poble Sec | Camp Nou Museum,Pedralbes | Gotic | Sant Andreu | Poble Sec | Sarria
1.0,0.3125,0.75,1.0,0.6878,sustainable,1,507,37|52|28|43|26,Fabra Observatory | CosmoCaixa | Port Vell promenade | Natural Science Museum | Joan Miro Foundation gardens,El Carmel | Collserola | Port Vell | Sant Marti | Montjuic
0.8,0.2222222222222222,0.65,1.0,0.6355999999999999,sustainable,1,235,41|28|53|7|34,Bogatell Beach | Port Vell promenade | Carretera de les Aigues | Barceloneta Beach | Labyrinth Park of Horta,Diagonal Mar | Port Vell | Collserola | La Barceloneta | Horta
1.0,0.3125,0.4766666666666667,0.2,0.5201,sustainable,1,399,22|38|17|30|5,Poble Espanyol | Glories Tower | Palau Macaya | Park Güell | Palau Guell,Montjuic | Glories | Dreta Eixample | Vila de Gracia | El Raval
0.8,0.25,0.6833333333333333,1.0,0.6664,sustainable,1,190,41|28|53|37|29,Bogatell Beach | Port Vell promenade | Carretera de les Aigues | Fabra Observatory | Poble Sec,Diagonal Mar | Port Vell | Collserola | El Carmel | Poble Sec
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,888,50|1|56|12|33,Sarria old town | Mercat de la Boqueria | Sant Gervasi market area | Mercat dels Encants | Mercat de la Llibertat,Sarria | La Barceloneta | Sant Gervasi | Dreta Eixample | Vila de Gracia
0.8,0.25,0.5,1.0,0.5539999999999999,sustainable,1,35,50|1|56|27|29,Sarria old town | Mercat de la Boqueria | Sant Gervasi market area | Hostafrancs Market | Poble Sec,Sarria | La Barceloneta | Sant Gervasi | Montjuic | Poble Sec
0.8,0.25,0.4766666666666668,1.0,0.5733,sustainable,1,78,30|22|44|38|5,Park Güell | Poble Espanyol | Fabra i Coats | Glories Tower | Palau Guell,Vila de Gracia | Montjuic | Sant Andreu | Glories | El Raval
0.6,0.1875,0.6083333333333333,1.0,0.6645,sustainable,1,631,51|44|0|29|8,Pedralbes Monastery | Fabra i Coats | Barcelona Cathedral | Poble Sec | Born Cultural Centre,Pedralbes | Sant Andreu | Gotic | Poble Sec | El Born
0.8,0.25,0.5,1.0,0.5539999999999999,sustainable,1,252,50|56|1|29|27,Sarria old town | Sant Gervasi market area | Mercat de la Boqueria | Poble Sec | Hostafrancs Market,Sarria | Sant Gervasi | La Barceloneta | Poble Sec | Montjuic
0.8,0.25,0.5333333333333334,0.4,0.6978,sustainable,1,872,51|44|8|37|29,Pedralbes Monastery | Fabra i Coats | Born Cultural Centre | Fabra Observatory | Poble Sec,Pedralbes | Sant Andreu | El Born | El Carmel | Poble Sec
1.0,0.3125,0.7,0.4,0.6997,sustainable,1,827,8|37|44|51|0,Born Cultural Centre | Fabra Observatory | Fabra i Coats | Pedralbes Monastery | Barcelona Cathedral,El Born | El Carmel | Sant Andreu | Pedralbes | Gotic
0.6,0.1875,0.6083333333333333,1.0,0.6645,sustainable,1,381,51|44|29|0|8,Pedralbes Monastery | Fabra i Coats | Poble Sec | Barcelona Cathedral | Born Cultural Centre,Pedralbes | Sant Andreu | Poble Sec | Gotic | El Born
0.6,0.1875,0.45166666666666677,0.0,0.6228,sustainable,1,876,44|25|38|29|30,Fabra i Coats | Olympic Stadium | Glories Tower | Poble Sec | Park Güell,Sant Andreu | Montjuic | Glories | Poble Sec | Vila de Gracia
0.6,0.1875,0.6583333333333333,1.0,0.6093,sustainable,1,622,43|47|37|28|18,Natural Science Museum | Camp Nou Museum | Fabra Observatory | Port Vell promenade | Egyptian Museum,Sant Marti | Sarria | El Carmel | Port Vell | Dreta Eixample
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,432,50|1|56|14|33,Sarria old town | Mercat de la Boqueria | Sant Gervasi market area | Sant Antoni Market | Mercat de la Llibertat,Sarria | La Barceloneta | Sant Gervasi | Dreta Eixample | Vila de Gracia
1.0,0.3125,0.65,0.8,0.6580999999999999,sustainable,1,656,41|28|53|7|37,Bogatell Beach | Port Vell promenade | Carretera de les Aigues | Barceloneta Beach | Fabra Observatory,Diagonal Mar | Port Vell | Collserola | La Barceloneta | El Carmel
0.4,0.125,0.5333333333333334,0.6,0.7043,sustainable,1,954,44|8|37|29|36,Fabra i Coats | Born Cultural Centre | Fabra Observatory | Poble Sec | Guinardo Park,Sant Andreu | El Born | El Carmel | Poble Sec | Guinardo
0.6,0.1875,0.6833333333333333,1.0,0.6664,sustainable,1,57,41|53|28|37|29,Bogatell Beach | Carretera de les Aigues | Port Vell promenade | Fabra Observatory | Poble Sec,Diagonal Mar | Collserola | Port Vell | El Carmel | Poble Sec
0.8,0.25,0.7,0.4,0.6997,sustainable,1,72,0|51|8|44|37,Barcelona Cathedral | Pedralbes Monastery | Born Cultural Centre | Fabra i Coats | Fabra Observatory,Gotic | Pedralbes | El Born | Sant Andreu | El Carmel
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,332,50|56|12|1|33,Sarria old town | Sant Gervasi market area | Mercat dels Encants | Mercat de la Boqueria | Mercat de la Llibertat,Sarria | Sant Gervasi | Dreta Eixample | La Barceloneta | Vila de Gracia
0.4,0.125,0.5333333333333334,1.0,0.629,sustainable,1,305,37|52|43|47|18,Fabra Observatory | CosmoCaixa | Natural Science Museum | Camp Nou Museum | Egyptian Museum,El Carmel | Collserola | Sant Marti | Sarria | Dreta Eixample
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,472,36|46|34|42|54,Guinardo Park | Clot Park | Labyrinth Park of Horta | Forum Park | Monastery gardens,Guinardo | El Clot | Horta | Sant Marti | Sant Gervasi
0.6,0.1875,0.7583333333333333,1.0,0.6551,sustainable,1,70,37|28|43|47|26,Fabra Observatory | Port Vell promenade | Natural Science Museum | Camp Nou Museum | Joan Miro Foundation gardens,El Carmel | Port Vell | Sant Marti | Sarria | Montjuic
0.8,0.23529411764705882,0.5,1.0,0.547,sustainable,1,218,50|56|1|14|37,Sarria old town | Sant Gervasi market area | Mercat de la Boqueria | Sant Antoni Market | Fabra Observatory,Sarria | Sant Gervasi | La Barceloneta | Dreta Eixample | El Carmel
0.8,0.25,0.6833333333333333,1.0,0.6664,sustainable,1,962,41|53|28|37|29,Bogatell Beach | Carretera de les Aigues | Port Vell promenade | Fabra Observatory | Poble Sec,Diagonal Mar | Collserola | Port Vell | El Carmel | Poble Sec
0.8,0.25,0.65,1.0,0.6580999999999999,sustainable,1,71,41|53|28|7|37,Bogatell Beach | Carretera de les Aigues | Port Vell promenade | Barceloneta Beach | Fabra Observatory,Diagonal Mar | Collserola | Port Vell | La Barceloneta | El Carmel
0.8,0.25,0.65,1.0,0.6580999999999999,sustainable,1,748,53|41|28|7|37,Carretera de les Aigues | Bogatell Beach | Port Vell promenade | Barceloneta Beach | Fabra Observatory,Collserola | Diagonal Mar | Port Vell | La Barceloneta | El Carmel
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,306,1|50|56|12|33,Mercat de la Boqueria | Sarria old town | Sant Gervasi market area | Mercat dels Encants | Mercat de la Llibertat,La Barceloneta | Sarria | Sant Gervasi | Dreta Eixample | Vila de Gracia
0.8,0.25,0.6083333333333333,0.2,0.6645,sustainable,1,875,8|44|51|29|0,Born Cultural Centre | Fabra i Coats | Pedralbes Monastery | Poble Sec | Barcelona Cathedral,El Born | Sant Andreu | Pedralbes | Poble Sec | Gotic
0.8,0.25,0.45166666666666677,0.8,0.6228,sustainable,1,7,24|29|38|44|30,CaixaForum | Poble Sec | Glories Tower | Fabra i Coats | Park Güell,Montjuic | Poble Sec | Glories | Sant Andreu | Vila de Gracia
0.8,0.25,0.5266666666666666,1.0,0.5682,sustainable,1,695,44|29|30|38|5,Fabra i Coats | Poble Sec | Park Güell | Glories Tower | Palau Guell,Sant Andreu | Poble Sec | Vila de Gracia | Glories | El Raval
1.0,0.29411764705882354,0.0,1.0,0.6485000000000001,sustainable,1,101,36|46|34|42|15,Guinardo Park | Clot Park | Labyrinth Park of Horta | Forum Park | Joan Miró Park,Guinardo | El Clot | Horta | Sant Marti | Dreta Eixample
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,16,42|36|46|34|54,Forum Park | Guinardo Park | Clot Park | Labyrinth Park of Horta | Monastery gardens,Sant Marti | Guinardo | El Clot | Horta | Sant Gervasi
0.6,0.16666666666666666,0.40000000000000013,1.0,0.6220000000000001,sustainable,1,584,50|56|52|8|33,Sarria old town | Sant Gervasi market area | CosmoCaixa | Born Cultural Centre | Mercat de la Llibertat,Sarria | Sant Gervasi | Collserola | El Born | Vila de Gracia
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,934,36|46|42|34|54,Guinardo Park | Clot Park | Forum Park | Labyrinth Park of Horta | Monastery gardens,Guinardo | El Clot | Sant Marti | Horta | Sant Gervasi
1.0,0.3125,0.0,1.0,0.6485000000000001,sustainable,1,164,36|46|34|15|42,Guinardo Park | Clot Park | Labyrinth Park of Horta | Joan Miró Park | Forum Park,Guinardo | El Clot | Horta | Dreta Eixample | Sant Marti
0.8,0.25,0.5266666666666666,1.0,0.5682,sustainable,1,409,30|44|29|38|5,Park Güell | Fabra i Coats | Poble Sec | Glories Tower | Palau Guell,Vila de Gracia | Sant Andreu | Poble Sec | Glories | El Raval
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,390,50|56|1|12|33,Sarria old town | Sant Gervasi market area | Mercat de la Boqueria | Mercat dels Encants | Mercat de la Llibertat,Sarria | Sant Gervasi | La Barceloneta | Dreta Eixample | Vila de Gracia
0.8,0.23529411764705882,0.5933333333333334,1.0,0.5123,sustainable,1,335,30|38|5|47|17,Park Güell | Glories Tower | Palau Guell | Camp Nou Museum | Palau Macaya,Vila de Gracia | Glories | El Raval | Sarria | Dreta Eixample
1.0,0.3125,0.4766666666666668,1.0,0.603,sustainable,1,539,39|30|44|38|20,Design Museum | Park Güell | Fabra i Coats | Glories Tower | MNAC,Diagonal Mar | Vila de Gracia | Sant Andreu | Glories | Montjuic
1.0,0.3125,0.65,0.8,0.6403000000000001,sustainable,1,976,41|53|28|7|46,Bogatell Beach | Carretera de les Aigues | Port Vell promenade | Barceloneta Beach | Clot Park,Diagonal Mar | Collserola | Port Vell | La Barceloneta | El Clot
0.6,0.1875,0.45166666666666677,1.0,0.6228,sustainable,1,205,25|44|29|30|38,Olympic Stadium | Fabra i Coats | Poble Sec | Park Güell | Glories Tower,Montjuic | Sant Andreu | Poble Sec | Vila de Gracia | Glories
0.8,0.25,0.4766666666666668,1.0,0.5733,sustainable,1,10,30|38|22|5|44,Park Güell | Glories Tower | Poble Espanyol | Palau Guell | Fabra i Coats,Vila de Gracia | Glories | Montjuic | El Raval | Sant Andreu
0.8,0.25,0.4766666666666668,1.0,0.5746,sustainable,1,603,30|38|5|25|44,Park Güell | Glories Tower | Palau Guell | Olympic Stadium | Fabra i Coats,Vila de Gracia | Glories | El Raval | Montjuic | Sant Andreu
1.0,0.3125,0.2666666666666667,1.0,0.49420000000000003,sustainable,1,899,1|50|56|27|19,Mercat de la Boqueria | Sarria old town | Sant Gervasi market area | Hostafrancs Market | Mercat de Gràcia,La Barceloneta | Sarria | Sant Gervasi | Montjuic | Dreta Eixample
0.8,0.25,0.65,1.0,0.6352,sustainable,1,366,53|41|28|7|42,Carretera de les Aigues | Bogatell Beach | Port Vell promenade | Barceloneta Beach | Forum Park,Collserola | Diagonal Mar | Port Vell | La Barceloneta | Sant Marti
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,698,36|46|34|54|42,Guinardo Park | Clot Park | Labyrinth Park of Horta | Monastery gardens | Forum Park,Guinardo | El Clot | Horta | Sant Gervasi | Sant Marti
0.8,0.25,0.43499999999999994,0.2,0.5956,sustainable,1,898,44|29|17|38|30,Fabra i Coats | Poble Sec | Palau Macaya | Glories Tower | Park Güell,Sant Andreu | Poble Sec | Dreta Eixample | Glories | Vila de Gracia
0.4,0.125,0.6833333333333333,1.0,0.6638,sustainable,1,640,37|52|28|43|47,Fabra Observatory | CosmoCaixa | Port Vell promenade | Natural Science Museum | Camp Nou Museum,El Carmel | Collserola | Port Vell | Sant Marti | Sarria
0.6,0.1875,0.45166666666666677,1.0,0.6228,sustainable,1,548,29|25|30|44|38,Poble Sec | Olympic Stadium | Park Güell | Fabra i Coats | Glories Tower,Poble Sec | Montjuic | Vila de Gracia | Sant Andreu | Glories
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,499,1|50|56|12|33,Mercat de la Boqueria | Sarria old town | Sant Gervasi market area | Mercat dels Encants | Mercat de la Llibertat,La Barceloneta | Sarria | Sant Gervasi | Dreta Eixample | Vila de Gracia
0.6,0.16666666666666666,0.5266666666666666,1.0,0.5682,sustainable,1,613,44|30|29|38|5,Fabra i Coats | Park Güell | Poble Sec | Glories Tower | Palau Guell,Sant Andreu | Vila de Gracia | Poble Sec | Glories | El Raval
0.8,0.25,0.675,1.0,0.6618,sustainable,1,747,51|0|44|8|47,Pedralbes Monastery | Barcelona Cathedral | Fabra i Coats | Born Cultural Centre | Camp Nou Museum,Pedralbes | Gotic | Sant Andreu | El Born | Sarria
0.8,0.25,0.5266666666666666,1.0,0.5682,sustainable,1,467,30|38|5|44|29,Park Güell | Glories Tower | Palau Guell | Fabra i Coats | Poble Sec,Vila de Gracia | Glories | El Raval | Sant Andreu | Poble Sec
0.8,0.25,0.6166666666666667,1.0,0.6260999999999999,sustainable,1,301,50|1|56|44|8,Sarria old town | Mercat de la Boqueria | Sant Gervasi market area | Fabra i Coats | Born Cultural Centre,Sarria | La Barceloneta | Sant Gervasi | Sant Andreu | El Born
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,606,36|46|34|54|42,Guinardo Park | Clot Park | Labyrinth Park of Horta | Monastery gardens | Forum Park,Guinardo | El Clot | Horta | Sant Gervasi | Sant Marti
0.8,0.25,0.5266666666666666,1.0,0.5682,sustainable,1,532,30|38|5|44|29,Park Güell | Glories Tower | Palau Guell | Fabra i Coats | Poble Sec,Vila de Gracia | Glories | El Raval | Sant Andreu | Poble Sec
0.4,0.11764705882352941,0.7,1.0,0.6997,sustainable,1,864,0|8|51|44|37,Barcelona Cathedral | Born Cultural Centre | Pedralbes Monastery | Fabra i Coats | Fabra Observatory,Gotic | El Born | Pedralbes | Sant Andreu | El Carmel
0.6,0.1875,0.45166666666666677,0.0,0.6228,sustainable,1,530,25|44|29|38|30,Olympic Stadium | Fabra i Coats | Poble Sec | Glories Tower | Park Güell,Montjuic | Sant Andreu | Poble Sec | Glories | Vila de Gracia
0.8,0.25,0.6583333333333333,0.8,0.6352,sustainable,1,97,0|36|46|17|8,Barcelona Cathedral | Guinardo Park | Clot Park | Palau Macaya | Born Cultural Centre,Gotic | Guinardo | El Clot | Dreta Eixample | El Born
0.6,0.1875,0.6083333333333333,1.0,0.6645,sustainable,1,924,51|44|0|29|8,Pedralbes Monastery | Fabra i Coats | Barcelona Cathedral | Poble Sec | Born Cultural Centre,Pedralbes | Sant Andreu | Gotic | Poble Sec | El Born
0.6,0.1875,0.6083333333333333,1.0,0.6645,sustainable,1,371,51|0|44|8|29,Pedralbes Monastery | Barcelona Cathedral | Fabra i Coats | Born Cultural Centre | Poble Sec,Pedralbes | Gotic | Sant Andreu | El Born | Poble Sec
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,131,36|46|34|42|54,Guinardo Park | Clot Park | Labyrinth Park of Horta | Forum Park | Monastery gardens,Guinardo | El Clot | Horta | Sant Marti | Sant Gervasi
0.6,0.17647058823529413,0.7,1.0,0.6945,sustainable,1,75,0|51|8|44|52,Barcelona Cathedral | Pedralbes Monastery | Born Cultural Centre | Fabra i Coats | CosmoCaixa,Gotic | Pedralbes | El Born | Sant Andreu | Collserola
0.6,0.17647058823529413,0.45166666666666677,0.8,0.6228,sustainable,1,565,44|25|38|30|29,Fabra i Coats | Olympic Stadium | Glories Tower | Park Güell | Poble Sec,Sant Andreu | Montjuic | Glories | Vila de Gracia | Poble Sec
1.0,0.29411764705882354,0.0,1.0,0.6671000000000001,sustainable,1,527,36|46|42|34|54,Guinardo Park | Clot Park | Forum Park | Labyrinth Park of Horta | Monastery gardens,Guinardo | El Clot | Sant Marti | Horta | Sant Gervasi
1.0,0.3125,0.65,1.0,0.6229,sustainable,1,713,41|28|53|29|7,Bogatell Beach | Port Vell promenade | Carretera de les Aigues | Poble Sec | Barceloneta Beach,Diagonal Mar | Port Vell | Collserola | Poble Sec | La Barceloneta
0.8,0.25,0.5,1.0,0.547,sustainable,1,404,50|1|56|19|37,Sarria old town | Mercat de la Boqueria | Sant Gervasi market area | Mercat de Gràcia | Fabra Observatory,Sarria | La Barceloneta | Sant Gervasi | Dreta Eixample | El Carmel
0.6,0.1875,0.8083333333333333,1.0,0.6637000000000001,sustainable,1,780,37|52|44|40|28,Fabra Observatory | CosmoCaixa | Fabra i Coats | Rambla del Poblenou | Port Vell promenade,El Carmel | Collserola | Sant Andreu | Poblenou | Port Vell
0.6,0.1875,0.5266666666666666,1.0,0.5682,sustainable,1,513,30|38|5|29|44,Park Güell | Glories Tower | Palau Guell | Poble Sec | Fabra i Coats,Vila de Gracia | Glories | El Raval | Poble Sec | Sant Andreu
1.0,0.3125,0.2666666666666667,1.0,0.6783000000000001,sustainable,1,370,36|46|34|42|26,Guinardo Park | Clot Park | Labyrinth Park of Horta | Forum Park | Joan Miro Foundation gardens,Guinardo | El Clot | Horta | Sant Marti | Montjuic
1.0,0.3125,0.2666666666666667,1.0,0.49420000000000003,sustainable,1,895,1|50|56|27|19,Mercat de la Boqueria | Sarria old town | Sant Gervasi market area | Hostafrancs Market | Mercat de Gràcia,La Barceloneta | Sarria | Sant Gervasi | Montjuic | Dreta Eixample
1.0,0.3125,0.2666666666666667,1.0,0.4932,sustainable,1,773,50|56|19|1|33,Sarria old town | Sant Gervasi market area | Mercat de Gràcia | Mercat de la Boqueria | Mercat de la Llibertat,Sarria | Sant Gervasi | Dreta Eixample | La Barceloneta | Vila de Gracia
0.8,0.23529411764705882,0.675,1.0,0.6618,sustainable,1,797,0|51|44|8|47,Barcelona Cathedral | Pedralbes Monastery | Fabra i Coats | Born Cultural Centre | Camp Nou Museum,Gotic | Pedralbes | Sant Andreu | El Born | Sarria
0.6,0.1875,0.6166666666666667,0.4,0.6403000000000001,sustainable,1,450,37|52|28|47|18,Fabra Observatory | CosmoCaixa | Port Vell promenade | Camp Nou Museum | Egyptian Museum,El Carmel | Collserola | Port Vell | Sarria | Dreta Eixample
1.0,0.3125,0.0,1.0,0.6671000000000001,sustainable,1,156,46|36|34|54|42,Clot Park | Guinardo Park | Labyrinth Park of Horta | Monastery gardens | Forum Park,El Clot | Guinardo | Horta | Sant Gervasi | Sant Marti
0.4,0.11764705882352941,0.725,1.0,0.6907,sustainable,1,359,42|8|52|44|0,Forum Park | Born Cultural Centre | CosmoCaixa | Fabra i Coats | Barcelona Cathedral,Sant Marti | El Born | Collserola | Sant Andreu | Gotic
1.0,0.3125,0.4766666666666667,1.0,0.5323,sustainable,1,286,20|29|30|38|5,MNAC | Poble Sec | Park Güell | Glories Tower | Palau Guell,Montjuic | Poble Sec | Vila de Gracia | Glories | El Raval
0.4,0.125,0.5333333333333334,1.0,0.6978,sustainable,1,174,29|44|37|51|8,Poble Sec | Fabra i Coats | Fabra Observatory | Pedralbes Monastery | Born Cultural Centre,Poble Sec | Sant Andreu | El Carmel | Pedralbes | El Born
1.0,0.3125,0.19999999999999996,1.0,0.5321999999999999,sustainable,1,886,50|56|8|19|33,Sarria old town | Sant Gervasi market area | Born Cultural Centre | Mercat de Gràcia | Mercat de la Llibertat,Sarria | Sant Gervasi | El Born | Dreta Eixample | Vila de Gracia
